index,0a,0b,1a,1b,2a,2b,3a,3b,4a,4b,5a,5b,6a,6b,7a,7b,8a,8b,9a,9b,10a,10b,11a,11b,12a,12b,13a,13b,14a,14b,15a,15b,16a,16b,17a,17b,18a,18b,19a,19b,20a,20b,label
1338,0.0,0.0,-0.17411,-0.06696,-0.30804,-0.23661,-0.29464,-0.37054,-0.18304,-0.41071,-0.16964,-0.47768,-0.17857,-0.71875,-0.17857,-0.87054,-0.18304,-1.0,-0.05804,-0.47321,-0.14286,-0.52232,-0.16071,-0.33036,-0.15179,-0.19643,0.05804,-0.45089,-0.01786,-0.53571,-0.04911,-0.36607,-0.05357,-0.23214,0.17411,-0.42857,0.21429,-0.61161,0.23214,-0.73214,0.23661,-0.85268,6
1339,0.0,0.0,-0.17621,-0.0793,-0.29956,-0.2511,-0.29956,-0.38326,-0.19383,-0.4141,-0.1674,-0.48899,-0.18502,-0.72687,-0.18943,-0.87665,-0.18943,-1.0,-0.05727,-0.48018,-0.15419,-0.52423,-0.17181,-0.3348,-0.163,-0.20264,0.05286,-0.45815,-0.03965,-0.53744,-0.06608,-0.36564,-0.06167,-0.23348,0.163,-0.43172,0.20705,-0.61674,0.22467,-0.73568,0.23348,-0.85022,6
1340,0.0,0.0,-0.17521,-0.06838,-0.28632,-0.25641,-0.21795,-0.37607,-0.10256,-0.35043,-0.16239,-0.50427,-0.17949,-0.73504,-0.18803,-0.87179,-0.19658,-1.0,-0.03419,-0.48291,-0.0812,-0.52564,-0.10684,-0.33761,-0.10684,-0.2094,0.08547,-0.44017,0.05128,-0.50855,0.00427,-0.35043,-0.01282,-0.2265,0.19231,-0.40171,0.25214,-0.5812,0.27778,-0.70085,0.30769,-0.82906,6
1341,0.0,0.0,-0.17597,-0.07296,-0.29185,-0.25751,-0.2103,-0.37339,-0.07296,-0.37768,-0.19742,-0.51073,-0.23176,-0.7382,-0.24034,-0.87554,-0.24893,-1.0,-0.06009,-0.49356,-0.09442,-0.55794,-0.103,-0.3691,-0.09442,-0.23176,0.06867,-0.46781,0.04721,-0.55365,0.01288,-0.38627,0.0,-0.25322,0.18455,-0.43777,0.24464,-0.61373,0.27897,-0.73391,0.30472,-0.86266,6
1342,0.0,0.0,-0.18376,-0.07692,-0.30342,-0.26496,-0.21368,-0.38889,-0.06838,-0.38462,-0.2265,-0.51282,-0.26923,-0.73932,-0.2906,-0.87607,-0.30769,-1.0,-0.08974,-0.50855,-0.10684,-0.5812,-0.10684,-0.39316,-0.09829,-0.26068,0.04274,-0.49145,0.03419,-0.5812,0.00855,-0.4188,-0.00427,-0.2906,0.15812,-0.46581,0.22222,-0.63675,0.25214,-0.75641,0.27778,-0.88462,6
1343,0.0,0.0,-0.17447,-0.08085,-0.30213,-0.25957,-0.19574,-0.38298,-0.04255,-0.39149,-0.24255,-0.50638,-0.29362,-0.73617,-0.31915,-0.87234,-0.34043,-1.0,-0.10213,-0.51064,-0.11064,-0.58723,-0.10638,-0.4,-0.09362,-0.28085,0.02553,-0.49362,0.0383,-0.59574,0.01277,-0.42979,0.00426,-0.30213,0.14043,-0.46809,0.20426,-0.64681,0.23404,-0.7617,0.25957,-0.89362,6
1344,0.0,0.0,-0.17521,-0.07265,-0.30342,-0.26068,-0.19231,-0.39316,-0.02564,-0.39744,-0.25641,-0.50427,-0.31197,-0.73504,-0.33761,-0.87179,-0.36752,-1.0,-0.11538,-0.50855,-0.11538,-0.58547,-0.10256,-0.40171,-0.09402,-0.28205,0.01282,-0.49573,0.03846,-0.58974,0.01709,-0.42308,0.0,-0.29915,0.13248,-0.47436,0.19658,-0.64957,0.22222,-0.76923,0.24786,-0.90171,6
1345,0.0,0.0,-0.17447,-0.07234,-0.30213,-0.25957,-0.18723,-0.39574,-0.02553,-0.41277,-0.26383,-0.50213,-0.32766,-0.73191,-0.35319,-0.87234,-0.38298,-1.0,-0.11915,-0.50638,-0.11489,-0.58723,-0.09787,-0.39574,-0.09362,-0.28085,0.00851,-0.49362,0.0383,-0.59574,0.02128,-0.42128,0.00426,-0.28936,0.12766,-0.47234,0.18298,-0.65106,0.20851,-0.77021,0.23404,-0.90638,6
1346,0.0,0.0,-0.17672,-0.07328,-0.28879,-0.25431,-0.17672,-0.40517,-0.02586,-0.45259,-0.29741,-0.48707,-0.375,-0.72414,-0.40517,-0.87069,-0.43966,-1.0,-0.15517,-0.50431,-0.13362,-0.59052,-0.10776,-0.40517,-0.10345,-0.2931,-0.03017,-0.50431,0.01724,-0.60345,0.0,-0.42672,-0.02155,-0.30172,0.08621,-0.49138,0.13362,-0.6681,0.16379,-0.78879,0.18534,-0.90948,6
1347,0.0,0.0,-0.17672,-0.07328,-0.29741,-0.25862,-0.18534,-0.40948,-0.03017,-0.44828,-0.30603,-0.48707,-0.38362,-0.72414,-0.4181,-0.87069,-0.45259,-1.0,-0.16379,-0.50431,-0.13362,-0.59483,-0.10776,-0.40948,-0.10345,-0.28879,-0.03448,-0.50431,0.01293,-0.60776,0.00431,-0.43103,-0.01293,-0.29741,0.08621,-0.49569,0.13362,-0.67241,0.15517,-0.78448,0.17672,-0.90517,6
1348,0.0,0.0,-0.18341,-0.06987,-0.30131,-0.25764,-0.18777,-0.41485,-0.03057,-0.46725,-0.33624,-0.47598,-0.41921,-0.72052,-0.45415,-0.86463,-0.49345,-1.0,-0.19214,-0.50218,-0.1441,-0.60262,-0.10917,-0.42795,-0.10917,-0.31004,-0.06114,-0.51092,0.0,-0.62009,-0.00437,-0.44105,-0.02183,-0.31004,0.06114,-0.50218,0.1048,-0.67686,0.12227,-0.78603,0.13537,-0.90393,6
1349,0.0,0.0,-0.17333,-0.08,-0.28,-0.26667,-0.16889,-0.44,-0.02667,-0.49778,-0.36,-0.46667,-0.45333,-0.71111,-0.49333,-0.86222,-0.53333,-1.0,-0.22222,-0.49778,-0.16889,-0.61333,-0.13333,-0.44,-0.13333,-0.32,-0.09333,-0.51556,-0.03556,-0.62667,-0.03111,-0.45778,-0.04889,-0.32889,0.03111,-0.51111,0.05333,-0.68889,0.07111,-0.8,0.08444,-0.91556,6
1350,0.0,0.0,-0.16098,-0.10244,-0.27317,-0.26829,-0.2,-0.43902,-0.09756,-0.54146,-0.45854,-0.47805,-0.55122,-0.70244,-0.60976,-0.85854,-0.65366,-1.0,-0.31707,-0.5122,-0.2439,-0.65366,-0.17561,-0.4878,-0.15122,-0.36585,-0.18049,-0.54146,-0.1122,-0.63902,-0.06341,-0.47317,-0.07317,-0.36585,-0.04878,-0.54146,-0.03902,-0.74634,-0.02927,-0.84878,-0.04878,-0.94146,6
1351,0.0,0.0,-0.16751,-0.10152,-0.28426,-0.27919,-0.22843,-0.47716,-0.14213,-0.60406,-0.50254,-0.46193,-0.60914,-0.70558,-0.6802,-0.86294,-0.74619,-1.0,-0.36548,-0.50254,-0.29442,-0.66497,-0.20305,-0.50761,-0.17259,-0.38579,-0.22843,-0.52792,-0.15228,-0.64975,-0.08629,-0.47716,-0.09137,-0.35533,-0.09137,-0.53299,-0.09137,-0.74112,-0.09137,-0.86802,-0.1066,-0.9797,6
1352,0.0,0.0,-0.16842,-0.10526,-0.29474,-0.29474,-0.23684,-0.49474,-0.14737,-0.63158,-0.52632,-0.46316,-0.64211,-0.71053,-0.72105,-0.86316,-0.78947,-1.0,-0.38421,-0.50526,-0.33684,-0.67895,-0.24211,-0.53158,-0.2,-0.41579,-0.23684,-0.53158,-0.18947,-0.66842,-0.11579,-0.50526,-0.11053,-0.4,-0.1,-0.53684,-0.11579,-0.75789,-0.11579,-0.87368,-0.14211,-0.98421,6
1353,0.0,0.0,-0.18182,-0.09626,-0.31551,-0.28342,-0.26738,-0.48663,-0.18182,-0.61497,-0.55615,-0.4492,-0.67914,-0.69519,-0.75936,-0.85027,-0.83422,-0.9893,-0.40642,-0.50267,-0.37968,-0.67914,-0.26738,-0.53476,-0.20856,-0.41711,-0.25668,-0.54011,-0.2139,-0.67914,-0.13904,-0.51872,-0.12834,-0.40107,-0.11765,-0.5508,-0.13904,-0.76471,-0.14439,-0.8877,-0.17112,-1.0,6
1354,0.0,0.0,-0.1978,-0.0989,-0.34066,-0.28571,-0.29121,-0.48901,-0.2033,-0.6044,-0.58791,-0.45055,-0.71978,-0.6978,-0.8022,-0.84615,-0.88462,-0.98352,-0.43407,-0.50549,-0.41209,-0.68681,-0.30769,-0.54396,-0.25824,-0.42308,-0.28022,-0.53846,-0.24176,-0.68132,-0.16484,-0.52198,-0.14835,-0.40659,-0.13187,-0.54945,-0.15934,-0.76923,-0.17582,-0.89011,-0.20879,-1.0,6
1355,0.0,0.0,-0.2,-0.10556,-0.34444,-0.28889,-0.31111,-0.5,-0.22222,-0.62222,-0.62222,-0.45,-0.75556,-0.68889,-0.84444,-0.83333,-0.92778,-0.96667,-0.46111,-0.50556,-0.43889,-0.69444,-0.33333,-0.55556,-0.28889,-0.43889,-0.30556,-0.53889,-0.27778,-0.69444,-0.19444,-0.53889,-0.17778,-0.42778,-0.15556,-0.55556,-0.18333,-0.77778,-0.20556,-0.89444,-0.25,-1.0,6
1356,0.0,0.0,-0.19231,-0.11538,-0.34066,-0.2967,-0.31319,-0.5,-0.23626,-0.63187,-0.61538,-0.43407,-0.75275,-0.67033,-0.84615,-0.81868,-0.93407,-0.94505,-0.46703,-0.48352,-0.45055,-0.67582,-0.34615,-0.54945,-0.29121,-0.43407,-0.31319,-0.52198,-0.28571,-0.67582,-0.1978,-0.52747,-0.18132,-0.41758,-0.16484,-0.53846,-0.1978,-0.76374,-0.21978,-0.88462,-0.26374,-1.0,6
1357,0.0,0.0,-0.2033,-0.09341,-0.34066,-0.27473,-0.2967,-0.47253,-0.20879,-0.59341,-0.58791,-0.44505,-0.72527,-0.68681,-0.81319,-0.83516,-0.9011,-0.97253,-0.43407,-0.5,-0.41209,-0.65934,-0.31319,-0.52198,-0.26923,-0.40659,-0.28022,-0.53846,-0.24725,-0.67033,-0.16484,-0.51648,-0.15385,-0.4011,-0.13187,-0.56044,-0.17033,-0.76374,-0.18681,-0.88462,-0.22527,-1.0,6
1358,0.0,0.0,-0.18519,-0.10053,-0.30159,-0.28571,-0.24868,-0.47619,-0.16402,-0.59259,-0.53968,-0.44974,-0.65608,-0.7037,-0.72487,-0.86243,-0.79894,-1.0,-0.38624,-0.49735,-0.34392,-0.6455,-0.24868,-0.50265,-0.21164,-0.38624,-0.24339,-0.5291,-0.18519,-0.65608,-0.1164,-0.49206,-0.12169,-0.38095,-0.10582,-0.54497,-0.13757,-0.74603,-0.14815,-0.86772,-0.17989,-0.98413,6
1359,0.0,0.0,-0.12736,-0.07547,-0.20283,-0.23113,-0.13679,-0.38679,-0.04245,-0.49528,-0.41981,-0.45755,-0.50472,-0.6934,-0.54717,-0.85849,-0.59434,-1.0,-0.3066,-0.48585,-0.16981,-0.58962,-0.08962,-0.4434,-0.10377,-0.34906,-0.17925,-0.49528,-0.07075,-0.58962,-0.0283,-0.44811,-0.06604,-0.35849,-0.0566,-0.5,-0.04717,-0.6934,-0.04245,-0.79717,-0.07075,-0.88679,6
1360,0.0,0.0,-0.12613,-0.06757,-0.1982,-0.21171,-0.12162,-0.36937,-0.02703,-0.45946,-0.39189,-0.45946,-0.45495,-0.69369,-0.4955,-0.86036,-0.53153,-1.0,-0.26577,-0.4955,-0.13964,-0.56757,-0.08559,-0.4009,-0.10811,-0.30631,-0.14414,-0.51351,-0.04505,-0.58559,-0.01802,-0.44144,-0.05856,-0.35586,-0.03153,-0.52703,-0.02252,-0.6982,-0.02252,-0.8018,-0.05405,-0.9009,6
1361,0.0,0.0,-0.11842,-0.06579,-0.18421,-0.20175,-0.10526,-0.34649,-0.00877,-0.4386,-0.35965,-0.46491,-0.39912,-0.70175,-0.42982,-0.86404,-0.46491,-1.0,-0.24123,-0.5,-0.10088,-0.5614,-0.04825,-0.39912,-0.07456,-0.3114,-0.12719,-0.51754,-0.01316,-0.58772,0.01754,-0.44737,-0.0307,-0.36404,-0.01754,-0.52632,0.0,-0.69737,0.00877,-0.79386,-0.01316,-0.88596,6
1362,0.0,0.0,-0.1073,-0.07296,-0.15451,-0.2103,-0.07725,-0.34335,0.01288,-0.4206,-0.30901,-0.46781,-0.33906,-0.70386,-0.34764,-0.86695,-0.36481,-1.0,-0.18455,-0.48927,-0.08584,-0.55794,-0.04292,-0.40343,-0.06009,-0.30901,-0.06867,-0.49785,0.01717,-0.57082,0.03004,-0.42918,-0.01288,-0.34335,0.03004,-0.50215,0.05579,-0.66524,0.07296,-0.76395,0.06438,-0.86266,6
1363,0.0,0.0,-0.11538,-0.07265,-0.16667,-0.21368,-0.08547,-0.36325,-0.00427,-0.45299,-0.30769,-0.47009,-0.33761,-0.70513,-0.35043,-0.86752,-0.37179,-1.0,-0.18803,-0.48718,-0.0812,-0.55556,-0.04701,-0.39316,-0.07692,-0.30342,-0.07692,-0.5,0.01709,-0.56838,0.02564,-0.42308,-0.01709,-0.33761,0.02991,-0.5,0.04701,-0.66667,0.06838,-0.76496,0.0641,-0.85897,6
1364,0.0,0.0,-0.13924,-0.06751,-0.19409,-0.18987,-0.07173,-0.28692,0.05485,-0.35443,-0.24051,-0.47257,-0.24051,-0.71308,-0.23207,-0.8692,-0.23207,-1.0,-0.1097,-0.49789,-0.03376,-0.51477,-0.0211,-0.33755,-0.04219,-0.25738,0.00844,-0.49367,0.09705,-0.52321,0.07595,-0.37553,0.0211,-0.29114,0.12236,-0.47679,0.18987,-0.62869,0.25316,-0.72152,0.29114,-0.81857,6
1365,0.0,0.0,-0.1358,-0.06996,-0.18519,-0.19753,-0.06584,-0.30041,0.04938,-0.36214,-0.23045,-0.48148,-0.22634,-0.71193,-0.22222,-0.86831,-0.22634,-1.0,-0.10288,-0.49383,-0.00412,-0.52263,-0.00412,-0.33333,-0.03292,-0.24691,0.00823,-0.48971,0.11111,-0.52263,0.07407,-0.35802,0.01646,-0.2716,0.11523,-0.47325,0.1893,-0.6214,0.2428,-0.72016,0.27572,-0.82716,6
1366,0.0,0.0,-0.13934,-0.07377,-0.18852,-0.20902,-0.06557,-0.30738,0.05328,-0.36066,-0.23361,-0.4877,-0.22951,-0.71721,-0.22541,-0.86885,-0.22951,-1.0,-0.10656,-0.4959,-0.0123,-0.52049,-0.01639,-0.33607,-0.04098,-0.2459,0.0082,-0.4877,0.10656,-0.52049,0.06557,-0.36066,0.0082,-0.27869,0.11475,-0.47131,0.18443,-0.62295,0.2377,-0.72131,0.27049,-0.82787,6
1367,0.0,0.0,-0.13934,-0.07377,-0.19262,-0.20492,-0.06967,-0.30738,0.05328,-0.36475,-0.2418,-0.4877,-0.2377,-0.71311,-0.2377,-0.86885,-0.2377,-1.0,-0.11885,-0.5041,-0.0123,-0.52459,-0.01639,-0.34016,-0.04508,-0.25,-0.0041,-0.5,0.10656,-0.52869,0.06967,-0.36475,0.0082,-0.27869,0.10656,-0.47951,0.18033,-0.62705,0.23361,-0.72131,0.26639,-0.82787,6
1368,0.0,0.0,-0.14523,-0.06639,-0.19917,-0.20332,-0.07884,-0.3112,0.04979,-0.37344,-0.24896,-0.47303,-0.25311,-0.71369,-0.25311,-0.86722,-0.25726,-1.0,-0.11618,-0.48548,-0.0332,-0.52282,-0.02075,-0.3444,-0.03734,-0.24066,0.00415,-0.48133,0.09129,-0.53112,0.06224,-0.36929,0.02075,-0.27801,0.11203,-0.46473,0.18257,-0.62241,0.22822,-0.72199,0.26141,-0.82988,6
1369,0.0,0.0,-0.14583,-0.0625,-0.20833,-0.2125,-0.0875,-0.32083,0.05,-0.375,-0.25,-0.47083,-0.26667,-0.70833,-0.27083,-0.8625,-0.27917,-1.0,-0.12083,-0.4875,-0.0375,-0.525,-0.02917,-0.34583,-0.04167,-0.24583,-0.00417,-0.48333,0.0875,-0.52917,0.05833,-0.3625,0.0125,-0.26667,0.10833,-0.46667,0.17083,-0.62083,0.21667,-0.72083,0.24583,-0.82917,6
1370,0.0,0.0,-0.15481,-0.07113,-0.22594,-0.22594,-0.09623,-0.33891,0.05021,-0.38912,-0.24268,-0.47699,-0.27615,-0.7113,-0.28452,-0.86192,-0.30126,-1.0,-0.10879,-0.48536,-0.05858,-0.52301,-0.04603,-0.3431,-0.05439,-0.25105,0.00837,-0.48117,0.07113,-0.51883,0.04603,-0.35983,0.00837,-0.2636,0.12134,-0.46444,0.17992,-0.62343,0.22176,-0.73222,0.25105,-0.84519,6
1371,0.0,0.0,-0.15833,-0.07083,-0.2375,-0.22917,-0.10833,-0.34583,0.0375,-0.4,-0.25417,-0.47917,-0.27917,-0.71667,-0.2875,-0.86667,-0.3,-1.0,-0.11667,-0.49583,-0.0625,-0.5375,-0.04583,-0.35417,-0.04583,-0.24583,0.00417,-0.49167,0.07083,-0.5375,0.05,-0.37083,0.01667,-0.27083,0.11667,-0.47917,0.175,-0.6375,0.21667,-0.7375,0.24167,-0.84583,6
1372,0.0,0.0,-0.16116,-0.07025,-0.26446,-0.2314,-0.1405,-0.34298,0.00413,-0.38017,-0.22314,-0.49587,-0.26033,-0.72727,-0.27273,-0.8719,-0.29339,-1.0,-0.08678,-0.49587,-0.07025,-0.53719,-0.05785,-0.34711,-0.05372,-0.23967,0.03719,-0.47934,0.07851,-0.54545,0.05372,-0.37603,0.02479,-0.26446,0.14876,-0.45041,0.21488,-0.61983,0.25207,-0.72727,0.28512,-0.84711,6
1373,0.0,0.0,-0.18261,-0.08261,-0.31739,-0.26087,-0.22609,-0.4087,-0.07391,-0.45217,-0.2913,-0.49565,-0.36087,-0.72174,-0.38696,-0.86957,-0.4087,-1.0,-0.15217,-0.5087,-0.14783,-0.58696,-0.11304,-0.4,-0.1,-0.26522,-0.02174,-0.51304,0.0087,-0.61304,-0.00435,-0.43913,-0.01739,-0.30435,0.09565,-0.5,0.13478,-0.68261,0.15217,-0.79565,0.16522,-0.91739,6
1374,0.0,0.0,-0.18696,-0.06087,-0.32609,-0.25217,-0.23043,-0.41304,-0.06522,-0.44783,-0.30435,-0.48696,-0.36522,-0.72609,-0.38696,-0.86957,-0.4087,-1.0,-0.15652,-0.50435,-0.15217,-0.58696,-0.12174,-0.39565,-0.1087,-0.26522,-0.02174,-0.5,0.00435,-0.60435,-0.00435,-0.43478,-0.01304,-0.30435,0.10435,-0.48696,0.13913,-0.66957,0.16087,-0.7913,0.17826,-0.91739,6
1375,0.0,0.0,-0.20455,-0.05909,-0.35909,-0.26364,-0.26364,-0.45,-0.09091,-0.49091,-0.34545,-0.46818,-0.43182,-0.71364,-0.46364,-0.86364,-0.5,-1.0,-0.2,-0.5,-0.18636,-0.60909,-0.15455,-0.43182,-0.14091,-0.29545,-0.05909,-0.51364,-0.03636,-0.65,-0.03636,-0.48182,-0.04091,-0.34091,0.06364,-0.51818,0.09091,-0.70909,0.1,-0.83182,0.10909,-0.95455,6
1376,0.0,0.0,-0.20379,-0.07109,-0.36019,-0.25592,-0.27014,-0.45498,-0.109,-0.52607,-0.37441,-0.47393,-0.47393,-0.72038,-0.51659,-0.87204,-0.56398,-1.0,-0.22275,-0.51659,-0.23697,-0.62559,-0.18957,-0.43128,-0.1564,-0.29858,-0.08531,-0.53555,-0.06635,-0.66351,-0.06161,-0.48341,-0.06161,-0.33649,0.04739,-0.53555,0.06161,-0.73934,0.05687,-0.86256,0.05687,-0.98104,6
1377,0.0,0.0,-0.18894,-0.0553,-0.32258,-0.24424,-0.2212,-0.41014,-0.07373,-0.46544,-0.37327,-0.46544,-0.46544,-0.70968,-0.50691,-0.86175,-0.54839,-1.0,-0.23041,-0.50691,-0.18433,-0.59447,-0.13825,-0.40553,-0.13364,-0.28571,-0.09677,-0.52074,-0.04147,-0.60369,-0.02765,-0.42857,-0.04147,-0.31336,0.02765,-0.52535,0.06452,-0.71889,0.07834,-0.80645,0.08756,-0.89401,6
1378,0.0,0.0,-0.181,-0.05882,-0.29412,-0.22172,-0.1991,-0.34842,-0.08145,-0.41176,-0.33032,-0.48869,-0.40271,-0.71493,-0.43891,-0.86425,-0.47059,-1.0,-0.1991,-0.52489,-0.11312,-0.56561,-0.0724,-0.38462,-0.06787,-0.27602,-0.06335,-0.52489,0.0181,-0.57014,0.02715,-0.39367,0.00452,-0.28507,0.06335,-0.51584,0.11312,-0.70136,0.1448,-0.8009,0.1629,-0.90045,6
1379,0.0,0.0,-0.16309,-0.06438,-0.24893,-0.2103,-0.13734,-0.3176,-0.01288,-0.3691,-0.24893,-0.48069,-0.27468,-0.71245,-0.28755,-0.86695,-0.30901,-1.0,-0.11159,-0.50215,-0.06009,-0.53219,-0.03863,-0.35622,-0.04292,-0.24893,0.01717,-0.49356,0.07725,-0.5279,0.06438,-0.3691,0.03004,-0.26609,0.13734,-0.4721,0.19742,-0.63519,0.24464,-0.72532,0.27468,-0.82403,6
1380,0.0,0.0,-0.17373,-0.07203,-0.25,-0.22458,-0.12288,-0.33051,0.01695,-0.36864,-0.24153,-0.49153,-0.25424,-0.72034,-0.25847,-0.86864,-0.27119,-1.0,-0.10169,-0.50424,-0.04661,-0.5339,-0.0339,-0.34746,-0.03814,-0.23729,0.02119,-0.49153,0.08898,-0.52119,0.06356,-0.36017,0.02542,-0.25847,0.13559,-0.46186,0.2161,-0.61864,0.27966,-0.7161,0.32627,-0.8178,6
1381,0.0,0.0,-0.15678,-0.07203,-0.23305,-0.22458,-0.10593,-0.32627,0.03814,-0.36864,-0.22881,-0.49153,-0.24576,-0.72034,-0.24576,-0.86864,-0.25424,-1.0,-0.08898,-0.50424,-0.0339,-0.5339,-0.02119,-0.34746,-0.02119,-0.23729,0.0339,-0.49153,0.10593,-0.52119,0.07627,-0.35169,0.03814,-0.24576,0.15254,-0.4661,0.23305,-0.61864,0.28814,-0.7161,0.33475,-0.82627,6
1382,0.0,0.0,-0.15126,-0.06303,-0.23109,-0.21849,-0.10924,-0.32353,0.02941,-0.37815,-0.22689,-0.48319,-0.2395,-0.71429,-0.23529,-0.86555,-0.2395,-1.0,-0.08403,-0.4916,-0.03782,-0.53782,-0.01681,-0.34874,-0.01261,-0.23109,0.03782,-0.47899,0.10084,-0.52521,0.07563,-0.35714,0.04622,-0.2479,0.15546,-0.45798,0.23529,-0.60924,0.29412,-0.71008,0.33613,-0.81933,6
1383,0.0,0.0,-0.15487,-0.0708,-0.25664,-0.25664,-0.13274,-0.40265,0.01327,-0.4646,-0.29646,-0.47788,-0.36283,-0.72124,-0.38496,-0.87168,-0.4115,-1.0,-0.15929,-0.49115,-0.10177,-0.58407,-0.0708,-0.39381,-0.0708,-0.26106,-0.03097,-0.49115,0.03982,-0.59292,0.0354,-0.42035,0.00885,-0.29204,0.09292,-0.47788,0.13274,-0.65487,0.15929,-0.76991,0.18142,-0.88938,6
1384,0.0,0.0,-0.16883,-0.06494,-0.27273,-0.24675,-0.15584,-0.4026,-0.01732,-0.44589,-0.2987,-0.47186,-0.35931,-0.71861,-0.38095,-0.8658,-0.41126,-1.0,-0.16017,-0.49351,-0.12121,-0.58009,-0.09091,-0.39827,-0.09091,-0.29004,-0.03463,-0.49784,0.01732,-0.58874,0.00866,-0.41558,-0.01732,-0.29437,0.08225,-0.48485,0.12554,-0.65801,0.15584,-0.76623,0.17749,-0.87879,6
1385,0.0,0.0,-0.16102,-0.0678,-0.25847,-0.24576,-0.14407,-0.38983,-0.00424,-0.4322,-0.27966,-0.48729,-0.32627,-0.72458,-0.34322,-0.87288,-0.36864,-1.0,-0.14407,-0.5,-0.09746,-0.57627,-0.07627,-0.39831,-0.07627,-0.28814,-0.02119,-0.49576,0.03814,-0.58475,0.02119,-0.41102,0.0,-0.29237,0.09322,-0.47881,0.14407,-0.64407,0.17373,-0.75,0.19915,-0.86864,6
1386,0.0,0.0,-0.15546,-0.06723,-0.2437,-0.23529,-0.13025,-0.36975,0.0,-0.42017,-0.2605,-0.48739,-0.29832,-0.72269,-0.31513,-0.86975,-0.33613,-1.0,-0.12185,-0.5,-0.07563,-0.56303,-0.05042,-0.37815,-0.05042,-0.26471,-0.0042,-0.4958,0.05882,-0.56303,0.05042,-0.38655,0.02521,-0.27731,0.11345,-0.47899,0.16387,-0.64286,0.20168,-0.7437,0.23109,-0.85294,6
1387,0.0,0.0,-0.15678,-0.07203,-0.23305,-0.20763,-0.09746,-0.28814,0.05932,-0.33051,-0.20339,-0.50424,-0.20339,-0.72881,-0.19068,-0.87288,-0.19068,-1.0,-0.05932,-0.51271,-0.02119,-0.5339,-0.00847,-0.33898,-0.01695,-0.24153,0.0678,-0.49153,0.13136,-0.51695,0.10169,-0.36017,0.05508,-0.27119,0.1822,-0.45763,0.27119,-0.59746,0.34322,-0.68644,0.39407,-0.78814,6
1388,0.0,0.0,-0.16102,-0.07627,-0.24153,-0.20763,-0.11017,-0.28814,0.04237,-0.32627,-0.20763,-0.50847,-0.20339,-0.72034,-0.19068,-0.86441,-0.1822,-1.0,-0.06356,-0.52542,-0.01695,-0.53814,-0.00424,-0.34322,-0.00424,-0.22881,0.06356,-0.50424,0.13136,-0.51695,0.10169,-0.34322,0.0678,-0.23305,0.1822,-0.4661,0.27966,-0.60593,0.35169,-0.69915,0.41102,-0.80508,6
1389,0.0,0.0,-0.15612,-0.07173,-0.23207,-0.20675,-0.1097,-0.29536,0.02532,-0.34599,-0.21097,-0.48945,-0.21941,-0.7173,-0.20675,-0.86498,-0.20253,-1.0,-0.06329,-0.49367,-0.02532,-0.54008,0.0,-0.34599,0.00844,-0.22363,0.05907,-0.47679,0.12236,-0.53165,0.10127,-0.35865,0.07595,-0.24051,0.17722,-0.45148,0.26582,-0.60338,0.33333,-0.70042,0.38397,-0.81013,6
1390,0.0,0.0,-0.1519,-0.07173,-0.22785,-0.20253,-0.1097,-0.29114,0.02532,-0.34599,-0.21519,-0.48523,-0.22363,-0.71308,-0.21097,-0.86076,-0.20675,-1.0,-0.07173,-0.49367,-0.03797,-0.54852,-0.00422,-0.35021,0.00844,-0.23207,0.05485,-0.48101,0.11392,-0.53165,0.10127,-0.36287,0.08017,-0.24473,0.173,-0.45148,0.2616,-0.60759,0.33333,-0.70464,0.38819,-0.81013,6
1391,0.0,0.0,-0.16379,-0.06466,-0.26724,-0.23707,-0.14655,-0.36207,-0.00862,-0.40086,-0.25862,-0.47845,-0.30172,-0.71552,-0.31466,-0.86638,-0.32759,-1.0,-0.11638,-0.49138,-0.06897,-0.55172,-0.04741,-0.35345,-0.05172,-0.22414,0.00862,-0.48276,0.07328,-0.55172,0.06034,-0.37931,0.02586,-0.25862,0.12931,-0.46121,0.18966,-0.63362,0.22845,-0.74138,0.25862,-0.85776,6
1392,0.0,0.0,-0.18103,-0.06466,-0.29741,-0.25862,-0.18103,-0.39655,-0.02155,-0.40948,-0.26724,-0.48707,-0.31897,-0.72845,-0.34052,-0.87069,-0.36638,-1.0,-0.125,-0.49569,-0.10345,-0.57759,-0.08621,-0.39224,-0.0819,-0.26293,0.00431,-0.49138,0.0431,-0.59483,0.02586,-0.42672,0.00431,-0.30172,0.125,-0.47414,0.17672,-0.65517,0.2069,-0.76724,0.23276,-0.88793,6
1393,0.0,0.0,-0.18182,-0.06926,-0.31602,-0.25974,-0.21212,-0.41126,-0.04762,-0.45022,-0.26407,-0.48918,-0.32035,-0.72727,-0.34632,-0.87013,-0.37229,-1.0,-0.12121,-0.49784,-0.11688,-0.58874,-0.1039,-0.4026,-0.09524,-0.25974,0.00866,-0.49351,0.0303,-0.5974,0.01299,-0.42857,-0.00433,-0.29004,0.12987,-0.47619,0.18182,-0.65801,0.20779,-0.77922,0.22944,-0.90043,6
